"","diff","lwr","upr","p.adj"
"C_air:H:T1-S:L:T0",NA,NA,NA,NA
"C_water:H:T1-S:L:T0",NA,NA,NA,NA
"F:H:T1-S:L:T0",NA,NA,NA,NA
"M:H:T1-S:L:T0",NA,NA,NA,NA
"S:H:T1-S:L:T0",NA,NA,NA,NA
"C_air:L:T1-S:L:T0",NA,NA,NA,NA
"C_water:L:T1-S:L:T0",NA,NA,NA,NA
"F:L:T1-S:L:T0",NA,NA,NA,NA
"M:L:T1-S:L:T0",NA,NA,NA,NA
"S:L:T1-S:L:T0",NA,NA,NA,NA
"C_air:H:T2-S:L:T0",NA,NA,NA,NA
"C_water:H:T2-S:L:T0",NA,NA,NA,NA
"F:H:T2-S:L:T0",NA,NA,NA,NA
"M:H:T2-S:L:T0",NA,NA,NA,NA
"S:H:T2-S:L:T0",NA,NA,NA,NA
"C_air:L:T2-S:L:T0",NA,NA,NA,NA
"C_water:L:T2-S:L:T0",NA,NA,NA,NA
"F:L:T2-S:L:T0",NA,NA,NA,NA
"M:L:T2-S:L:T0",NA,NA,NA,NA
"S:L:T2-S:L:T0",NA,NA,NA,NA
"C_water:H:T1-C_air:H:T1",NA,NA,NA,NA
"F:H:T1-C_air:H:T1",NA,NA,NA,NA
"M:H:T1-C_air:H:T1",NA,NA,NA,NA
"S:H:T1-C_air:H:T1",NA,NA,NA,NA
"C_air:L:T1-C_air:H:T1",NA,NA,NA,NA
"C_water:L:T1-C_air:H:T1",NA,NA,NA,NA
"F:L:T1-C_air:H:T1",NA,NA,NA,NA
"M:L:T1-C_air:H:T1",NA,NA,NA,NA
"S:L:T1-C_air:H:T1",NA,NA,NA,NA
"C_air:H:T2-C_air:H:T1",NA,NA,NA,NA
"C_water:H:T2-C_air:H:T1",NA,NA,NA,NA
"F:H:T2-C_air:H:T1",NA,NA,NA,NA
"M:H:T2-C_air:H:T1",NA,NA,NA,NA
"S:H:T2-C_air:H:T1",NA,NA,NA,NA
"C_air:L:T2-C_air:H:T1",NA,NA,NA,NA
"C_water:L:T2-C_air:H:T1",NA,NA,NA,NA
"F:L:T2-C_air:H:T1",NA,NA,NA,NA
"M:L:T2-C_air:H:T1",NA,NA,NA,NA
"S:L:T2-C_air:H:T1",NA,NA,NA,NA
"F:H:T1-C_water:H:T1",NA,NA,NA,NA
"M:H:T1-C_water:H:T1",NA,NA,NA,NA
"S:H:T1-C_water:H:T1",NA,NA,NA,NA
"C_air:L:T1-C_water:H:T1",NA,NA,NA,NA
"C_water:L:T1-C_water:H:T1",NA,NA,NA,NA
"F:L:T1-C_water:H:T1",NA,NA,NA,NA
"M:L:T1-C_water:H:T1",NA,NA,NA,NA
